genres,title_x,actors,TMDB_Genre,Vote_Average,Vote_Count
Drama|Musical|Romance,Pakeezah,Ashok Kumar|Meena Kumari|Raaj Kumar|Veena|D.K. Sapru|Kamal Kapoor|Vijay Laxmi|Jagdish Kanwal|Nadira|Pratima Devi|Prakash Gill|Altaf|Praveen Paul|Lotan|,"Music, Drama, Romance",6.696,23.0
Drama|Family|Musical,Parichay,Jeetendra|Jaya Bachchan|Pran|A.K. Hangal|Veena|Dev Kishan|Leela Mishra|Keshto Mukherjee|Satish|Master Ravi|Master Kishore|Raju Shrestha|Baby Pinky|Pushpraj|,Drama,0.0,0.0
Drama|Family|Musical,Piya Ka Ghar,Anil Dhawan|Jaya Bachchan|Asrani|Agha|Raja Paranjpe|Ranjita Thakur|Keshto Mukherjee|Mukri|Sulochana Chatterjee|Sunder|Paintal|Samar Chatterjee|Suresh Chatwal|C.S. Dubey|,"Drama, Family, Musical",7.0,253.0
Comedy,Pyaar Diwana,Kishore Kumar|Mumtaz|Padma Khanna|,,6.6,5.0
Drama|Family,Raampur Ka Lakshman,Randhir Kapoor|Rekha|Shatrughan Sinha|Padma Khanna|Tiwari|Sulochana Latkar|Faryal|Manmohan Krishna|Raj Mehra|Randhir|Roopesh Kumar|Keshav Rana|Ramesh Deo|Shyam Kumar|,Drama,4.0,1.0
Action|Drama|Romance,Raja Jani,Dharmendra|Hema Malini|Prem Nath|Prem Chopra|Johnny Walker|Durga Khote|Nadira|Sajjan|Hiralal|Rajan Haksar|Lata Sinha|Jankidas|Madhup Sharma|Paul Sharma|,Drama,6.5,9.0
Action|Comedy|Drama,Raaste Kaa Patthar,Amitabh Bachchan|Shatrughan Sinha|Laxmi Chhaya|Prem Chopra|Neeta Khayani|Asit Kumar Sen|Satyendra Kapoor|Kishan Mehta|Master Bhagwan|Trilok Kapoor|Shah Agha|Asrani|Mohan Choti|Birbal|,,3.5,2.0
Action|Drama|Family,Rakhi Aur Hathkadi,Ashok Kumar|Asha Parekh|Vijay Arora|Sulochana Latkar|Raj Mehra|Indira Bansal|Sudhir|Mumtaz Begum|Danny Denzongpa|Geeta Kaushal|Kundan|Reshma|Shivraj|Baby Kalpana|,,0.0,0.0
Action,Rani Mera Naam,Vijayalalitha|Ajit|Madan Puri|Anwar Hussain|Natraj|Iftekhar|Jagdeep|,,0.0,0.0
Drama,Rivaaj,Farida Jalal|Gouri Khurana|Sanjeev Kumar|Mehmood Jr.|Mukri|Pandharibai|Zeb Rehman|Mala Sinha|,Drama,0.0,0.0
Romance|Thriller,Roop Tera Mastana,Jeetendra|Mumtaz|I.S. Johar|Pran|Malika|Leela Mishra|Brahm Bhardwaj|Jankidas|V. Gopal|Rajan Kapoor|Munshi Munakka|Mirza Musharraf|Birbal|Machhar|,"Drama, Thriller",6.0,0.0
Comedy|Family|Musical,Sa-Re-Ga-Ma-Pa,Suresh Chatwal|Alka|Jagdeep|Nazneen|Vishal Anand|Ruby|,,0.0,0.0
Comedy|Drama,Sabse Bada Sukh,Vijay Arora|Asrani|Rajni Bala|Kumud Damle|Utpal Dutt|Meeta Faiyyaz|Rabi Ghosh|Tarun Ghosh|Sanjeev Kumar|Keshto Mukherjee|Meena Rai|,"Comedy, Drama",0.0,0.0
Action|Thriller,Sazaa,Kabir Bedi|Yogeeta Bali|Ashok Kumar|Jeetendra|Rekha|Rajendra Nath|Pran|Madan Puri|Kamaldeep|,,0.0,0.0
Action|Drama|Romance,Samadhi,Asha Parekh|Dharmendra|Jaya Bachchan|Tun Tun|,,0.0,0.0
Comedy|Drama|Family,Sanjog,Mala Sinha|Amitabh Bachchan|Aruna Irani|Madan Puri|Nasir Hussain|Johnny Walker|Keshto Mukherjee|Ramesh Deo|Malika|Sulochana Chatterjee|Chandrima Bhaduri|Baby Indira|Master Sheroo|Master Ratan|,Drama,6.0,2.0
Comedy|Drama|Family,Seeta Aur Geeta,Dharmendra|Sanjeev Kumar|Hema Malini|Manorama|Pratima Devi|Satyendra Kapoor|Kamal Kapoor|Ratnamala|Radhika Rani|Honey Irani|Dev Kishan|Alankar Joshi|Roopesh Kumar|Keshav Rana|,"Comedy, Romance, Adventure",6.703,32.0
Family,Shaadi Ke Baad,Jeetendra|Rakhee Gulzar|Shatrughan Sinha|Shyama|Asrani|Kumari Naaz|Paintal|Leela Mishra|Tabassum|Satyajeet|C.S. Dubey|Viju Khote|Shekhar Purohit|V. Gopal|,Drama,0.0,0.0
Drama|Family,Shehzada,Rajesh Khanna|Rakhee Gulzar|Veena|Karan Dewan|Pandharibai|Sunder|Mohan Choti|Madan Puri|Gulshan Bawra|Paidi Jairaj|Bazid Khan|Badri Prasad|Shreeram Shastri|Sonoo Arora|,,0.0,0.0
Action|Crime|Drama,Tangewala,Rajendra Kumar|Mumtaz|Sujit Kumar|Kumud Chuggani|Kamini Kaushal|Kanhaiyalal Chaturvedi|Mehmood Jr.|I.S. Johar|Paintal|Jagdish Raj|Master Bhagwan|Mohan Choti|,,0.0,0.0
Comedy|Drama|Musical,Victoria No. 203,Ashok Kumar|Pran|Navin Nischol|Saira Banu|Anwar Hussain|Ranjeet|Anoop Kumar|Helen|Jankidas|M.B. Shetty|Mohan Choti|Pratima Devi|Meena Rai|Lolita Chatterjee|,"Comedy, Drama",5.5,4.0
Action|Drama,Yeh Gulistan Hamara,Dev Anand|Sharmila Tagore|Pran|Sujit Kumar|Kanan Kaushal|Lalita Pawar|Ramesh Deo|Raj Mehra|D.K. Sapru|Keshto Mukherjee|Asrani|Jankidas|Hercules|Iftekhar|,,0.0,0.0
Action|Crime|Drama,Zameen Aasmaan,Ashok Kumar|Sunil Dutt|Rekha|Sharad Kumar|Yogeeta Bali|Indrani Mukherjee|Ramesh Deo|Achala Sachdev|Dulari|,,0.0,0.0
Action|Comedy|Drama,Subah-O-Shaam,Sanjeev Kumar|Waheeda Rehman|Mohamad Ali Fardin|,"Drama, Romance",0.0,0.0
Drama|Romance,Zindagi Zindagi,Sunil Dutt|Waheeda Rehman|Ashok Kumar|Anwar Hussain|Iftekhar|Ramesh Deo|Deb Mukherjee|Farida Jalal|Jalal Agha|Mrinal Mukherjee|Sameer Roy|Master Tito|Chhayadevi|Nasir Khan|,"Drama, Comedy, Romance",7.6,333.0
Drama,Zaroorat,Reena Roy|Vijay Arora|Danny Denzongpa|,Drama,0.0,0.0
Drama,Shor,Manoj Kumar|Jaya Bachchan|Prem Nath|Kamini Kaushal|Manorama|Meena T.|Shefali|Leena|Manmohan|Raj Mehra|Nana Palsikar|Krishan Dhawan|Kuljeet|Asrani|,"Horror, Adventure, Fantasy",5.436,110.0
Drama|Musical,Anand,Rajesh Khanna|Amitabh Bachchan|Sumita Sanyal|Ramesh Deo|Seema Deo|Asit Kumar Sen|Dev Kishan|Atam Prakash|Lalita Kumari|Savita|Brahm Bhardwaj|Gurnam Singh|Lalita Pawar|Durga Khote|,,0.0,0.0
Comedy|Drama|Romance,Aap Aye Bahaar Ayee,Rajendra Kumar|Sadhana|Prem Chopra|Rajendra Nath|Bobby|Raj Mehra|Mumtaz Begum|Meena T.|Kamaldeep|Madhu Apte|June|Subhash|Sarita Devi|Kodi S. Irani|,"Romance, Comedy, Drama",6.5,2.0
Drama,Albela,Mehmood|Aruna Irani|Rajendra Nath|I.S. Johar|Namrata|Achala Sachdev|Leela Mishra|Lalita Kumari|Baby Guddi|Gajanan Jagirdar|Ramesh Deo|Dhumal|Mukri|Asit Kumar Sen|,,6.0,1.0
Drama,Adhikar,Ashok Kumar|Nanda|Deb Mukherjee|Nazima|Raj Mehra|Rajnish|Kishan Mehta|Shivraj|Kundan|Kumud Tripathi|Brahmachari|Shammi|Ratnamala|Tabassum|,,0.0,0.0
Drama|Romance,Andaz,Shammi Kapoor|Rajesh Khanna|Hema Malini|Simi Garewal|Ajit|Aruna Irani|Achala Sachdev|David Abraham|Roopesh Kumar|Sonia Sahni|,"Action, Comedy, Music, Romance",4.833,6.0
Drama,Anubhav,Sanjeev Kumar|Tanuja|Dinesh Thakur|A.K. Hangal|Paresh Nanda|O.P. Kohli|Dhumketu|Lalit Rai|Atul|Subir Sen|Rainer F. Brusten|N.K. Mukherjee|Kinkar Sinha|Meena Sinha|,Romance,4.0,2.0
Drama,Balidaan,Manoj Kumar|Saira Banu|Dev Kumar|Anwar Hussain|Purnima|Manmohan|Asit Kumar Sen|Polson|Bhushan Tiwari|Pardesi|Bindu|Ranvir Raj|Mac Mohan|Murad|,"Thriller, Action",0.0,0.0
Romance,Banphool,Jeetendra|Babita Kapoor|Shatrughan Sinha|Ramesh Deo|Purnima|Durga Khote|Hari Shivdasani|Sunder|Kanhaiyalal Chaturvedi|Asrani|Shabnam|Kamaldeep|Rirkoo|Seema Deo|,Romance,6.333,3.0
Romance,Bikhre Moti,Jeetendra|Babita Kapoor|Sujit Kumar|Kamini Kaushal|Nasir Hussain|Tarun Bose|Shabnam|Irshad Panjatan|Asit Kumar Sen|Murad|Uma Dutt|C.S. Dubey|Hari Shivdasani|Roma|,N/A,,
Fantasy,Beharoopia,Dheeraj Kumar|Snehlata|,Fantasy,4.4,5.0
Drama|Musical|Mystery,Buddha Mil Gaya,Navin Nischol|Om Prakash|Archana|Deven Verma|Aruna Irani|Lalita Pawar|M.B. Shetty|Asit Kumar Sen|Dulari|Sonia Sahni|Brahm Bhardwaj|Paul Mahendra|Sultan|Oscar Unger|,"Thriller, Mystery",5.8,5.0
Romance,Chaahat,Biswajit Chatterjee|Mala Sinha|Jeetendra|Mumtaz|Achala Sachdev|Asit Kumar Sen|Sunder|Roopesh Kumar|Mridula Rani|G. Jhillani|M.A. Latif|Madhumati|Jayshree T.|Master Javed|,Romance,1.0,1.0
Drama,Do Raha,Anil Dhawan|Radha Saluja|Roopesh Kumar|Shatrughan Sinha|Leela Mishra|Iftekhar|Dinesh Hingoo|Sujata|Randhir|Sanjana|Chand|Kishore Bhatt|Ram Kamlani|Baby Shalu|,Drama,0.0,0.0
Action|Drama,Do Boond Pani,Jalal Agha|Simi Garewal|Kiran Kumar|Madhu Chanda|Sajjan|Prakash Thapa|Rashid Khan|Yunus Parvez|Pinchoo Kapoor|Ravikant|,Drama,0.0,0.0
Drama|Family,Chhoti Bahu,Rajesh Khanna|Sharmila Tagore|Nirupa Roy|Mehmood Jr.|Shashikala|Master Suraj|I.S. Johar|Tarun Bose|Shivraj|Paidi Jairaj|Satyendra Kapoor|Radhika Rani|Irshad Panjatan|Chandrima Bhaduri|,Drama,0.0,0.0
Drama,Door Ka Raahi,Kishore Kumar|Ashok Kumar|Tanuja|Abhi Bhattacharya|Bambi|Asit Kumar Sen|Iftekhar|Ganga|Amit Kumar|Hiralal|Yograj Singh|Padma Khanna|Shivraj|Keshto Mukherjee|,,0.0,0.0
Drama,Ek Nari Ek Brahmachari,Mumtaz|Jeetendra|,"Comedy, Drama",5.5,2.0
Crime|Drama,Badnam Farishte,Rajesh Khanna|Sharmila Tagore|Sona Mastan Mirza|Amrit Patel|Arvind Rathod|Atam Prakash|Bharat Kapoor|Chetan|Gurnam Singh|Jayesh Shah|Mahendra|Rajoo|Yash Tandon|Rajnish|,"Crime, Drama",5.9,21.0
Action|Comedy|Musical,Caravan,Asha Parekh|Jeetendra|Aruna Irani|Mehmood Jr.|Helen|Ravindra Kapoor|Kishan Mehta|Madan Puri|Sanjana|Manorama|Anwar Ali|Murad|Shyam|Bihari|,Documentary,0.0,0.0
Drama|Family|Musical,Haathi Mere Saathi,Rajesh Khanna|Tanuja|David Abraham|Sujit Kumar|K.N. Singh|Madan Puri|Abhi Bhattacharya|Randhir|Bihari|Gurnam Singh|Devar|Mehmood Jr.|Kumari Naaz|Jaya Kumari|,Drama,4.625,4.0
Action|Drama|Musical,Elaan,Vinod Mehra|Rekha|Vinod Khanna|Helen|Madan Puri|Brahm Bhardwaj|Shetty|Sanjana|Sabina|Dulari|Rajendra Nath|Jankidas|Mohammed Ali|Rashid Khan|,"Drama, Action, Thriller",5.6,11.0
Drama|Horror|Thriller,Ek Paheli,Feroz Khan|Tanuja|Sanjeev Kumar|Aruna Irani|Rajendra Nath|,"Mystery, Horror",0.0,0.0
Drama,Ganga Tera Pani Amrit,Navin Nischol|Yogeeta Bali|Nirupa Roy|Pandharibai|Rehman|Narendra Nath|Shatrughan Sinha|Satyajeet|Pran|Parduman|Ashok Kumar|Achala Sachdev|Ramesh Deo|Sanjana|,,0.0,0.0
Comedy|Drama|Family,Guddi,Dharmendra|Jaya Bachchan|Sumita Sanyal|Utpal Dutt|Vijay Sharma|Samit Bhanja|A.K. Hangal|Asrani|Aarti|Keshto Mukherjee|Lalita Kumari|Siraj Syed|Mehar Banu|Ram Murthy|,"Family, Drama, Comedy",6.1,7.0
Crime|Romance|Thriller,Gambler,Dev Anand|Zaheeda|Kishore Sahu|Shatrughan Sinha|Sudhir|Zaheera|Jeevan|Manorama|Tabassum|Mumtaz Begum|Iftekhar|Sachin|Rashid Khan|Jagdish Raj|,"Mystery, Thriller",5.0,1.0
Drama|Musical,Hare Rama Hare Krishna,Zeenat Aman|Dev Anand|Mumtaz|Baby Guddi|Satyajeet|Prem Chopra|Rajendra Nath|Mehmood Jr.|Sudhir|Kishore Sahu|Achala Sachdev|Mumtaz Begum|Iftekhar|Kunki Anand|,"Drama, Family",5.778,9.0
Action|Crime|Drama,Haseenon Ka Devata,Sanjay Khan|Rekha|Sujit Kumar|Mohan Choti|Majnu|Manju|Kamal Kapoor|Helen|Bindu|Bela Bose|Ranjeet|,Drama,0.0,0.0
Adventure|Comedy|Crime,Hulchul,O.P. Ralhan|Prem Chopra|Madan Puri|Gajanan Jagirdar|Ramesh Deo|Chandrashekhar|Sonia Sahni|Helen|Anjali Kadam|Chand Usmani|Tun Tun|Chandrima Bhaduri|D.K. Sapru|Amrish Puri|,"Comedy, Romance, Action",6.586,58.0
Drama,Hum Tum Aur Woh,Ashok Kumar|Vinod Khanna|Bharti|Helen|Nisar Ahmad Ansari|Tarun Bose|Sulochana Chatterjee|Jalal Agha|Aruna Irani|K.N. Singh|Chandrashekhar|Dilip Dutt|Mohan Sherry|Sunder|,,0.0,0.0
Comedy,Hungama,Kishore Kumar|Vinod Khanna|Zeenat Aman|Johnny Walker|Helen|Mehmood|Aruna Irani|Faryal|Rajni Gupta|Joginder Shelly|Dhumal|Mukri|Kumud Tripathi|Master Bhagwan|,Comedy,0.0,0.0
Drama,Jaane-Anjaane,Shammi Kapoor|Leena Chandavarkar|Sandhya Roy|Vinod Khanna|Helen|Sulochana Latkar|Lalita Pawar|K.N. Singh|Dhumal|Sajjan|Gulshan Bawra|Birbal|Murad|Sadhana Patel|,Drama,8.0,2.0
Comedy,Jai Bangladesh,Dilip Dutt|Ambika Johar|I.S. Johar|Madhumati|,Comedy,6.2,14.0
Drama|Romance,Jawan Mohabbat,Shammi Kapoor|Asha Parekh|Balraj Sahni|Shashikala|Nirupa Roy|Rajendra Nath|Raj Mehra|Dhumal|Madhavi|Madhavi|Krishan Dhawan|Sujata Bakshi|Daisy Irani|Sarika|,N/A,,
Comedy,Johar Mehmood in Hong Kong,I.S. Johar|Mehmood|Sonia Sahni|Aruna Irani|Pran|Kamal Kapoor|Tun Tun|Murad|Tiwari|Manorama|Agha|Madhumati|Mehmood Jr.|Haroon|,Comedy,9.0,2.0
Musical|Romance,Jal Bin Machhli Nritya Bin Bijli,Sandhya|Vatsala Deshmukh|Iftekhar|Raja Paranjpe|Birbal|Vasant Parekh|Ravindra|Dina Pathak|,"Music, Romance",0.0,0.0
Action|Crime,Jwala,Sunil Dutt|Sohrab Modi|Madhubala|Pran|Ulhas|David Abraham|Gajanan Jagirdar|Raj Mehra|Asha Parekh|Kamla Laxman|Vijayalaxmi|Lalita Pawar|Leena|Nazar|,Drama,0.0,1.0
Drama|Family|Musical,Kal Aaj Aur Kal,Prithviraj Kapoor|Raj Kapoor|Babita Kapoor|Randhir Kapoor|Roopesh Kumar|Achala Sachdev|Narendra Nath|David Abraham|Tiwari|Iftekhar|Sarita|Abhi Bhattacharya|Uma Dutt|Rashid Khan|,"Family, Drama",7.5,2.0
Drama,Kangan,Ashok Kumar|Mala Sinha|Sanjeev Kumar|Shyama|Jeevan|Aruna Irani|Mehmood|Chandrima Bhaduri|Leela Mishra|Mridula Rani|Gummadi|Sadhana Khote|,Mystery,0.0,0.0
Family|Romance,Kathputli,Jeetendra|Mumtaz|Helen|Master Bhagwan|Agha|Jalal Agha|Master Chicoo|Manmohan|Leela Mishra|Kumud Tripathi|Dilip Dutt|Malika|Kundan|Seema Kapoor|,"Drama, Romance",6.5,2.0
Action,Khoj,Deepak Kumar|Farida Jalal|Shatrughan Sinha|K.N. Singh|Brahmachari|Jayshree T.|Mehmood Jr.|Wasti|Badri Prasad|M. Rajan|Leela Mishra|Hiralal|Kumud Tripathi|Akashdeep|,,5.667,3.0
Drama|Family|Romance,Ladki Pasand Hai,Deepak Kumar|Mumtaz|Jeevan|Sajjan|Sulochana Latkar|Mumtaz Begum|Manmohan|Siddhu|Rajendra Nath|Tabassum|Mehmood Jr.|Manorama|Jayshree T.|Niranjan Sharma|,"Drama, Family, Romance",6.2,6.0
Comedy|Drama,Lakhon Mein Ek,Mehmood|Pran|Ramesh Deo|Nasir Hussain|Mohan Choti|Keshto Mukherjee|Kanhaiyalal Chaturvedi|David Abraham|Mukri|Jalal Agha|Anwar|Polson|Birbal|Brahmachari|,"Comedy, Drama, Music",0.0,0.0
Drama,Lal Patthar,Raaj Kumar|Hema Malini|Rakhee Gulzar|Vinod Mehra|Asit Kumar Sen|Paintal|Dulari|Chandramohan|Sujata Bakshi|Meena T.|Leela Mishra|Chandrima Bhaduri|Sadhana Khote|Shefali|,Drama,7.0,2.0
Comedy|Drama|Romance,Main Sunder Hoon,Mehmood|Biswajit Chatterjee|Leena Chandavarkar|Sulochana Latkar|Aruna Irani|Jayshree T.|Shabnam|David Abraham|Mukri|Ashim Kumar|S.L. Narayan|,"Comedy, Drama, Romance",6.9,5.0
Drama|Family,Man Mandir,Waheeda Rehman|Sanjeev Kumar|Sudesh Kumar|David Abraham|Sunder|Randhir|Onkar Ahmad|Jagdish Raj|Aruna Irani|Manorama|Indumati|Kumudini Shanker|Helen|Ravikant|,,0.0,0.0
Drama|Family|Musical,Kati Patang,Rajesh Khanna|Asha Parekh|Prem Chopra|Bindu|Nasir Hussain|Sulochana Latkar|Chandrashekhar|Madan Puri|Daisy Irani|Honey Irani|Sadhana Patel|Kanchan Mattu|Gurnam Singh|Birbal|,Drama,6.0,5.0
Drama|Musical|Romance,Mehboob Ki Mehndi,Rajesh Khanna|Leena Chandavarkar|Pradeep Kumar|Baby Sonu|Sunder|Iftekhar|Paro|Jagdish Raj|Gurnam Singh|Mumtaz Begum|Rafiya Sultana|Prince Arjun|Sudhir|Ramal|,,1.0,1.0
Drama|Family,Mela,Sanjay Khan|Feroz Khan|Mumtaz|Rajendra Nath|Randhir|Lalita Pawar|Ram Mohan|Sachin|Master Ratan|Nikita|,"Action, Adventure, Comedy, Drama, Romance",4.75,29.0
Thriller,Memsaab,Yogeeta Bali|Vinod Khanna|Johnny Walker|Bindu|Asrani|Jayshree T.|Abhi Bhattacharya|Tarun Bose|Rajan Haksar|Mac Mohan|Hercules|Naval Kumar|Aashoo Mrdula|Jagdish Raj|,,0.0,0.0
Family|Romance,Maryada,Rajesh Khanna|Raaj Kumar|Mala Sinha|Pran|Helen|Rajendra Nath|Bipin Gupta|Asit Kumar Sen|Jankidas|Abhi Bhattacharya|,Drama,0.0,0.0
Drama,Mere Apne,Meena Kumari|Vinod Khanna|Shatrughan Sinha|Sumita Sanyal|Deven Verma|Ramesh Deo|Abhi Bhattacharya|Asit Kumar Sen|Leela Mishra|Paintal|Asrani|Danny Denzongpa|Dinesh Thakur|Sudhir Thakkar|,"Music, Drama, Family",5.6,5.0
Action|Drama,Mera Gaon Mera Desh,Asha Parekh|Dharmendra|Vinod Khanna|Laxmi Chhaya|Jayant|Asit Kumar Sen|Sudhir|Purnima|Master Bhagwan|Paro|Uma Dutt|Mohan Choti|Shah Agha|Soni|,"Adventure, Drama, Action",5.0,5.0
Drama|Musical,Naya Zamana,Dharmendra|Hema Malini|Ashok Kumar|Mehmood|Aruna Irani|Lalita Pawar|Pran|Indrani Mukherjee|Manmohan|Shabnam|Jankidas|Dhumal|Raj Mehra|V. Gopal|,,6.0,1.0
Drama|Family,Paras,Sanjeev Kumar|Rakhee Gulzar|Shatrughan Sinha|Mehmood|Farida Jalal|Kamal Mehra|Mukri|Madan Puri|,"Comedy, Thriller, Drama",8.509,17750.0
Action|Comedy|Drama,Patanga,Shashi Kapoor|Vimi|Ajit|Sajjan|Wasti|Ashok Kapoor|Laxmi Chhaya|Zeb Rehman|Jagdish Raj|Ram Mohan|Leela Mishra|Praveen Paul|Geeta|Ameena|,"Comedy, Romance",0.0,0.0
Action,Parde Ke Peechey,Vinod Mehra|Yogeeta Bali|Pran|Bindu|Raj Mehra|Jagdeep|Padma Khanna|Tarun Bose|Prem Kumar|Suresh|Siddhu|,,0.0,0.0
Drama|Thriller,Paraya Dhan,Hema Malini|Rakesh Roshan|Balraj Sahni|Abhi Bhattacharya|Jayshree T.|Raj Mehra|Chaman Puri|Krishnakant|Yashodra Katju|Suresh Bhatt|Ajit|Achala Sachdev|Om Prakash|Rajni Gupta|,,0.0,0.0
Romance|Thriller,Parwana,Navin Nischol|Amitabh Bachchan|Yogeeta Bali|Om Prakash|Shatrughan Sinha|Helen|Laxmi Chhaya|Lalita Pawar|Asit Kumar Sen|Abhi Bhattacharya|Ranjita Thakur|Anwar Ali|Haroon|Vikram Gokhale|,,6.7,3.0
Action|Drama|Romance,Preet Ki Dori,Parikshat Sahni|Tanuja|Bindu|,N/A,,
Comedy|Romance,Preetam,Shammi Kapoor|Leena Chandavarkar|Helen|Vinod Khanna|Sulochana Latkar|Raj Mehra|Tiwari|Anwar Hussain|Manmohan|Siddhu|Malika|Brahm Bhardwaj|Urmila Bhatt|Raj Kishore|,"Comedy, Romance, Drama",6.0,1.0
Action|Musical|Thriller,Rakhwala,Dharmendra|Leena Chandavarkar|Vinod Khanna|Madan Puri|Jagdeep|Rakesh Pandey|Rajan Haksar|Keshav Rana|Randhir|Anand|Shyam Kumar|Prem Kumar|Raj Kishore|Pandharibai|,,4.0,1.0
Comedy|Drama|Family,Pyar Ki Kahani,Mala Sinha|Tanuja|Amitabh Bachchan|Anil Dhawan|Bipin Gupta|Farida Jalal|Madhu Chanda|Prem Chopra|Praveen Paul|K.N. Singh|Agha|Mukri|Mohan Choti|Gulshan Bawra|,"Family, Comedy, Drama",0.0,0.0
Drama|Musical|Romance,Reshma Aur Shera,Waheeda Rehman|Sunil Dutt|Rakhee Gulzar|Vinod Khanna|Amitabh Bachchan|Ranjeet|Naval Kumar|Padma Khanna|B.B. Bhalla|Baby Guddi|Sanjay Dutt|Sudhir|Sulochana Latkar|Amrish Puri|,"Drama, Music, Romance",6.857,7.0
Drama|Family,Sansar,Navin Nischol|Anupama|Abhi Bhattacharya|Nirupa Roy|Baldev Khosa|Krishan Dhawan|Chandrima Bhaduri|Mohan Choti|Meena T.|Birbal|Bipin Gupta|Amir Banu|Chaman Puri|Ravikant|,Drama,6.0,1.0
Drama|Family,Seema,Rakesh Roshan|Kabir Bedi|Simi Garewal|Padma Khanna|Chand Usmani|Abhi Bhattacharya|Sulochana Latkar|Bharathi|,,0.0,0.0
Musical|Mystery|Romance,Sharmeelee,Shashi Kapoor|Rakhee Gulzar|Nasir Hussain|Narendra Nath|Ranjeet|Iftekhar|Krishnakant|Kundan|Uma Dhawan|Dulari|Rashid Khan|Ruby Mayer|Lalita Kumari|Shivraj|,"Drama, Romance",6.0,5.0
Adventure|Comedy|Drama,Shri Krishna Leela,Pritam Arjun|Baburaje|Master Baby|Master Bhagwan|Bismillah|Charusheela|Dalpat|Darshan|Deepak|Manher Desai|Kumar Dighe|Uma Dutt|Jayshree Gadkar|Ganga|,"Adventure, Drama",0.0,0.0
Drama|Romance,Tere Mere Sapne,Dev Anand|Mumtaz|Mahesh Kaul|Vijay Anand|Agha|Tabassum|Paro|Leela Mishra|D.K. Sapru|Jayshree T.|Mumtaz Begum|Prem Nath|Dulari|Rajpal|,"Action, Comedy, Romance",4.7,3.0
Adventure|Fantasy,Tulsi Vivah,Abhi Bhattacharya|Jayshree Gadkar|Geetanjali|Anita Guha|Rajan Haksar|Moolchand|Polson|Babu Raje|Randhawa|Ratnamala|Dara Singh|Sunder|,"Adventure, Fantasy",0.0,0.0
Drama|Romance,Upaasna,Sanjay Khan|Mumtaz|Feroz Khan|Helen|Kishan Mehta|Anwar Hussain|Asit Kumar Sen|Tun Tun|Murad|Jagdish Raj|Indira Bansal|Polson|Brahm Bhardwaj|Dayal Kumar|,,6.0,1.0
Family,Uphaar,Swarup Dutt|Jaya Bachchan|Suresh Chatwal|Nandita Thakur|Nana Palsikar|Ratnamala|Leela Mishra|Kamini Kaushal|,Drama,5.7,3.0
Action|Drama|Musical,Johny Mera Naam,Dev Anand|Hema Malini|Pran|Jeevan|Prem Nath|I.S. Johar|Padma Khanna|Randhawa|Sulochana Latkar|Iftekhar|Sajjan|Shyam Kumar|Tabassum|Dulari|,"Thriller, Music, Action, Drama, Family",7.3,3.0
Action|Comedy|Thriller,Sachaa Jhutha,Rajesh Khanna|Mumtaz|Vinod Khanna|Faryal|Kumari Naaz|Prayag Raj|Jagdish Raj|Kamal Kapoor|Ratnamala|Praveen Paul|Rashid Khan|Kirti Kumar|Viju Khote|Santosh Kumar|,"Family, Action, Comedy, Crime, Drama, Music",6.583,6.0
Drama|Musical|Romance,Aan Milo Sajna,Rajesh Khanna|Asha Parekh|Vinod Khanna|Rajendra Nath|Aruna Irani|Mehmood Jr.|Indrani Mukherjee|Sunder|Sujit Kumar|Nirupa Roy|Tarun Bose|David Abraham|Dulari|Abhi Bhattacharya|,,7.0,3.0
Drama|Romance,Purab Aur Paschim,Ashok Kumar|Saira Banu|Manoj Kumar|Pran|Bharti|Nirupa Roy|Barbara Lindley|Shammi|Leela Mishra|Kamini Kaushal|Prem Chopra|Madan Puri|Manmohan|Asit Kumar Sen|,N/A,,
Drama|Romance,Safar,Rajesh Khanna|Sharmila Tagore|Feroz Khan|Ashok Kumar|Aruna Irani|Mahesh Kothare|Iftekhar|I.S. Johar|Brahmachari|Nadira|Birbal|Sachin|Jagdish Raj|Ratan Gaurang|,Drama,0.0,0.0
Comedy|Musical|Romance,Humjoli,Jeetendra|Leena Chandavarkar|Pran|Shashikala|Manmohan|Aruna Irani|Nasir Hussain|Purnima|D.K. Sapru|C.S. Dubey|V. Gopal|Swaraj|V.D. Puranik|Geeta Banker|,"Comedy, Drama, Romance",4.0,2.0
Action|Crime|Mystery,The Train,Rajesh Khanna|Nanda|Helen|Rajendra Nath|Madan Puri|Sunder|Randhir|Iftekhar|Chaman Puri|M.B. Shetty|Mumtaz Begum|Raje|Mamaji|Ranvir Raj|,"War, Thriller",7.5,308.0
Drama|Musical|Romance,Khilona,Sanjeev Kumar|Mumtaz|Durga Khote|Bipin Gupta|Ramesh Deo|Chand Usmani|Shabnam|Jayshree T.|Malika|Shatrughan Sinha|Jagdeep|Aruna Rai|Mridula Rani|Jugnu Jain|,"Drama, Romance",0.0,0.0
Action|Mystery|Romance,Kab? Kyoon? Aur Kahan?,Dharmendra|Babita Kapoor|Pran|Helen|Ashoo|Dhumal|Asit Kumar Sen|Sujata Bakshi|Mohan Choti|Hari Shivdasani|Jankidas|Hiralal|M.B. Shetty|Keshav Rana|,"Action, Mystery, Romance",4.4,5.0
